player1,player2,ranking_1,ranking_2,surface,tournament,match_date,winner,winrate_1,winrate_2
Andy Murray,Tomas Berdych,2.0,8.0,Clay,Madrid Masters,2016-05-02,0,89.8876404494382,66.66666666666666
Andy Murray,Tomas Berdych,2.0,8.0,Clay,Madrid Masters,2016-05-02,0,89.8876404494382,66.66666666666666
Rafael Nadal,Joao Sousa,5.0,35.0,Clay,Madrid Masters,2016-05-02,0,72.72727272727273,43.333333333333336
Kei Nishikori,Nick Kyrgios,6.0,21.0,Clay,Madrid Masters,2016-05-02,0,72.5,72.72727272727273
Kei Nishikori,Nick Kyrgios,6.0,21.0,Clay,Madrid Masters,2016-05-02,0,72.5,72.72727272727273
Novak Djokovic,Milos Raonic,1.0,10.0,Clay,Madrid Masters,2016-05-02,0,88.0,73.23943661971832
Novak Djokovic,Milos Raonic,1.0,10.0,Clay,Madrid Masters,2016-05-02,0,88.0,73.23943661971832
Novak Djokovic,Milos Raonic,1.0,10.0,Clay,Madrid Masters,2016-05-02,0,88.0,73.23943661971832
Andy Murray,Rafael Nadal,2.0,5.0,Clay,Madrid Masters,2016-05-02,0,89.8876404494382,72.72727272727273
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Madrid Masters,2016-05-02,0,88.0,72.5
Novak Djokovic,Andy Murray,1.0,2.0,Clay,Madrid Masters,2016-05-02,0,88.0,89.8876404494382
Novak Djokovic,Andy Murray,1.0,2.0,Clay,Madrid Masters,2016-05-02,0,88.0,89.8876404494382
Novak Djokovic,Andy Murray,1.0,2.0,Clay,Madrid Masters,2016-05-02,0,88.0,89.8876404494382
Mikhail Kukushkin,Borna Coric,87.0,41.0,Clay,Rome Masters,2016-05-09,0,37.142857142857146,48.93617021276596
Jeremy Chardy,Damir Dzumhur,32.0,75.0,Clay,Rome Masters,2016-05-09,0,44.73684210526316,51.11111111111111
Roberto Bautista Agut,Paolo Lorenzi,17.0,53.0,Clay,Rome Masters,2016-05-09,0,68.91891891891892,50.98039215686274
Roberto Bautista Agut,Paolo Lorenzi,17.0,53.0,Clay,Rome Masters,2016-05-09,0,68.91891891891892,50.98039215686274
David Goffin,Leonardo Mayer,13.0,49.0,Clay,Rome Masters,2016-05-09,0,66.21621621621621,44.44444444444444
Jack Sock,Guido Pella,27.0,50.0,Clay,Rome Masters,2016-05-09,0,63.793103448275865,41.02564102564102
Jack Sock,Guido Pella,27.0,50.0,Clay,Rome Masters,2016-05-09,0,63.793103448275865,41.02564102564102
Albert Ramos,Sam Querrey,57.0,36.0,Clay,Rome Masters,2016-05-09,0,52.307692307692314,54.90196078431373
Benoit Paire,Bernard Tomic,21.0,22.0,Clay,Rome Masters,2016-05-09,0,41.81818181818181,55.55555555555556
Juan Monaco,Steve Johnson,114.0,34.0,Clay,Rome Masters,2016-05-09,0,53.125,51.724137931034484
Kevin Anderson,Feliciano Lopez,19.0,23.0,Clay,Rome Masters,2016-05-09,0,44.73684210526316,56.36363636363636
David Ferrer,Filippo Volandri,9.0,203.0,Clay,Rome Masters,2016-05-09,0,,
Guillermo Garcia Lopez,Fabio Fognini,51.0,31.0,Clay,Rome Masters,2016-05-09,0,41.509433962264154,53.06122448979592
Ernests Gulbis,Ivo Karlovic,84.0,29.0,Clay,Rome Masters,2016-05-09,0,33.33333333333333,57.14285714285714
Viktor Troicki,Teymuraz Gabashvili,24.0,60.0,Clay,Rome Masters,2016-05-09,0,53.96825396825397,37.142857142857146
Viktor Troicki,Teymuraz Gabashvili,24.0,60.0,Clay,Rome Masters,2016-05-09,0,53.96825396825397,37.142857142857146
Andreas Seppi,Vasek Pospisil,42.0,46.0,Clay,Rome Masters,2016-05-09,0,44.44444444444444,30.303030303030305
Richard Gasquet,Julien Benneteau,12.0,607.0,Clay,Rome Masters,2016-05-09,0,66.0377358490566,33.33333333333333
Dominic Thiem,Alexandr Dolgopolov,15.0,28.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,48.57142857142857
Joao Sousa,Lorenzo Sonego,30.0,333.0,Clay,Rome Masters,2016-05-09,0,,
Alexander Zverev,Grigor Dimitrov,44.0,35.0,Clay,Rome Masters,2016-05-09,0,64.70588235294117,60.60606060606061
Alexander Zverev,Grigor Dimitrov,44.0,35.0,Clay,Rome Masters,2016-05-09,0,64.70588235294117,60.60606060606061
Philipp Kohlschreiber,Inigo Cervantes Huegun,26.0,65.0,Clay,Rome Masters,2016-05-09,0,58.18181818181818,36.11111111111111
Nick Kyrgios,Salvatore Caruso,20.0,251.0,Clay,Rome Masters,2016-05-09,0,,
Milos Raonic,Marco Cecchinato,10.0,119.0,Clay,Rome Masters,2016-05-09,0,73.23943661971832,23.076923076923077
Milos Raonic,Marco Cecchinato,10.0,119.0,Clay,Rome Masters,2016-05-09,0,73.23943661971832,23.076923076923077
Thomaz Bellucci,Gael Monfils,37.0,14.0,Clay,Rome Masters,2016-05-09,0,44.18604651162791,70.96774193548387
Nicolas Mahut,Pablo Cuevas,48.0,25.0,Clay,Rome Masters,2016-05-09,0,53.48837209302325,59.64912280701754
Stephane Robert,Aljaz Bedene,103.0,69.0,Clay,Rome Masters,2016-05-09,0,43.75,38.70967741935484
Andy Murray,Mikhail Kukushkin,3.0,87.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,37.142857142857146
Jeremy Chardy,Roberto Bautista Agut,32.0,17.0,Clay,Rome Masters,2016-05-09,0,44.73684210526316,68.91891891891892
David Goffin,Jack Sock,13.0,27.0,Clay,Rome Masters,2016-05-09,0,66.21621621621621,63.793103448275865
Tomas Berdych,Albert Ramos,8.0,57.0,Clay,Rome Masters,2016-05-09,0,66.66666666666666,52.307692307692314
Stan Wawrinka,Benoit Paire,4.0,21.0,Clay,Rome Masters,2016-05-09,0,71.875,41.81818181818181
Stan Wawrinka,Benoit Paire,4.0,21.0,Clay,Rome Masters,2016-05-09,0,71.875,41.81818181818181
Juan Monaco,Kevin Anderson,114.0,19.0,Clay,Rome Masters,2016-05-09,0,53.125,44.73684210526316
David Ferrer,Guillermo Garcia Lopez,9.0,51.0,Clay,Rome Masters,2016-05-09,0,61.016949152542374,41.509433962264154
David Ferrer,Guillermo Garcia Lopez,9.0,51.0,Clay,Rome Masters,2016-05-09,0,61.016949152542374,41.509433962264154
David Ferrer,Guillermo Garcia Lopez,9.0,51.0,Clay,Rome Masters,2016-05-09,0,61.016949152542374,41.509433962264154
Lucas Pouille,Ernests Gulbis,52.0,84.0,Clay,Rome Masters,2016-05-09,0,61.40350877192983,33.33333333333333
Kei Nishikori,Viktor Troicki,6.0,24.0,Clay,Rome Masters,2016-05-09,0,72.5,53.96825396825397
Kei Nishikori,Viktor Troicki,6.0,24.0,Clay,Rome Masters,2016-05-09,0,72.5,53.96825396825397
Richard Gasquet,Andreas Seppi,12.0,42.0,Clay,Rome Masters,2016-05-09,0,66.0377358490566,44.44444444444444
Dominic Thiem,Joao Sousa,15.0,30.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,43.333333333333336
Dominic Thiem,Joao Sousa,15.0,30.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,43.333333333333336
Dominic Thiem,Joao Sousa,15.0,30.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,43.333333333333336
Roger Federer,Alexander Zverev,2.0,44.0,Clay,Rome Masters,2016-05-09,0,75.0,64.70588235294117
Rafael Nadal,Philipp Kohlschreiber,5.0,26.0,Clay,Rome Masters,2016-05-09,0,72.72727272727273,58.18181818181818
Rafael Nadal,Philipp Kohlschreiber,5.0,26.0,Clay,Rome Masters,2016-05-09,0,72.72727272727273,58.18181818181818
Nick Kyrgios,Milos Raonic,20.0,10.0,Clay,Rome Masters,2016-05-09,0,72.72727272727273,73.23943661971832
Nick Kyrgios,Milos Raonic,20.0,10.0,Clay,Rome Masters,2016-05-09,0,72.72727272727273,73.23943661971832
Thomaz Bellucci,Nicolas Mahut,37.0,48.0,Clay,Rome Masters,2016-05-09,0,44.18604651162791,53.48837209302325
Novak Djokovic,Stephane Robert,1.0,103.0,Clay,Rome Masters,2016-05-09,0,88.0,43.75
Andy Murray,Jeremy Chardy,3.0,32.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,44.73684210526316
David Goffin,Tomas Berdych,13.0,8.0,Clay,Rome Masters,2016-05-09,0,66.21621621621621,66.66666666666666
Juan Monaco,Stan Wawrinka,114.0,4.0,Clay,Rome Masters,2016-05-09,0,53.125,71.875
Lucas Pouille,David Ferrer,52.0,9.0,Clay,Rome Masters,2016-05-09,0,61.40350877192983,61.016949152542374
Lucas Pouille,David Ferrer,52.0,9.0,Clay,Rome Masters,2016-05-09,0,61.40350877192983,61.016949152542374
Kei Nishikori,Richard Gasquet,6.0,12.0,Clay,Rome Masters,2016-05-09,0,72.5,66.0377358490566
Kei Nishikori,Richard Gasquet,6.0,12.0,Clay,Rome Masters,2016-05-09,0,72.5,66.0377358490566
Dominic Thiem,Roger Federer,15.0,2.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,75.0
Dominic Thiem,Roger Federer,15.0,2.0,Clay,Rome Masters,2016-05-09,0,71.42857142857143,75.0
Rafael Nadal,Nick Kyrgios,5.0,20.0,Clay,Rome Masters,2016-05-09,0,72.72727272727273,72.72727272727273
Novak Djokovic,Thomaz Bellucci,1.0,37.0,Clay,Rome Masters,2016-05-09,0,88.0,44.18604651162791
Andy Murray,David Goffin,3.0,13.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,66.21621621621621
Andy Murray,David Goffin,3.0,13.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,66.21621621621621
Lucas Pouille,Juan Monaco,52.0,114.0,Clay,Rome Masters,2016-05-09,0,61.40350877192983,53.125
Kei Nishikori,Dominic Thiem,6.0,15.0,Clay,Rome Masters,2016-05-09,0,72.5,71.42857142857143
Novak Djokovic,Rafael Nadal,1.0,5.0,Clay,Rome Masters,2016-05-09,0,88.0,72.72727272727273
Novak Djokovic,Rafael Nadal,1.0,5.0,Clay,Rome Masters,2016-05-09,0,88.0,72.72727272727273
Novak Djokovic,Rafael Nadal,1.0,5.0,Clay,Rome Masters,2016-05-09,0,88.0,72.72727272727273
Andy Murray,Lucas Pouille,3.0,52.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,61.40350877192983
Andy Murray,Lucas Pouille,3.0,52.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,61.40350877192983
Andy Murray,Lucas Pouille,3.0,52.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,61.40350877192983
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Novak Djokovic,Kei Nishikori,1.0,6.0,Clay,Rome Masters,2016-05-09,0,88.0,72.5
Andy Murray,Novak Djokovic,3.0,1.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,88.0
Andy Murray,Novak Djokovic,3.0,1.0,Clay,Rome Masters,2016-05-09,0,89.8876404494382,88.0
Denis Istomin,Florian Mayer,64.0,236.0,Clay,Geneva,2016-05-16,0,30.0,47.82608695652174
Rajeev Ram,Evgeny Donskoy,73.0,78.0,Clay,Geneva,2016-05-16,0,38.70967741935484,25.925925925925924
Rajeev Ram,Evgeny Donskoy,73.0,78.0,Clay,Geneva,2016-05-16,0,38.70967741935484,25.925925925925924
Guillermo Garcia Lopez,Sam Querrey,55.0,37.0,Clay,Geneva,2016-05-16,0,41.509433962264154,54.90196078431373
Ernests Gulbis,Ricardas Berankis,76.0,52.0,Clay,Geneva,2016-05-16,0,33.33333333333333,40.0
Thomaz Bellucci,Mikhail Kukushkin,39.0,81.0,Clay,Geneva,2016-05-16,0,44.18604651162791,37.142857142857146
Federico Delbonis,Janko Tipsarevic,33.0,686.0,Clay,Geneva,2016-05-16,0,52.94117647058824,42.10526315789473
Steve Johnson,Mikhail Youzhny,35.0,77.0,Clay,Geneva,2016-05-16,0,51.724137931034484,45.94594594594595
Andrey Kuznetsov,Dudi Sela,40.0,62.0,Clay,Geneva,2016-05-16,0,58.82352941176471,35.714285714285715
Andrey Kuznetsov,Dudi Sela,40.0,62.0,Clay,Geneva,2016-05-16,0,58.82352941176471,35.714285714285715
Lukas Rosol,Roberto Ortega Olmedo,68.0,310.0,Clay,Geneva,2016-05-16,0,,
Inigo Cervantes Huegun,Andreas Beck,61.0,338.0,Clay,Geneva,2016-05-16,0,,
Pablo Carreno Busta,Cristian Garin,43.0,340.0,Clay,Geneva,2016-05-16,0,61.19402985074627,25.0
Albert Ramos,Teymuraz Gabashvili,53.0,80.0,Clay,Geneva,2016-05-16,0,52.307692307692314,37.142857142857146
David Ferrer,Denis Istomin,12.0,64.0,Clay,Geneva,2016-05-16,0,61.016949152542374,30.0
David Ferrer,Denis Istomin,12.0,64.0,Clay,Geneva,2016-05-16,0,61.016949152542374,30.0
Guillermo Garcia Lopez,Rajeev Ram,55.0,73.0,Clay,Geneva,2016-05-16,0,41.509433962264154,38.70967741935484
Marin Cilic,Ernests Gulbis,11.0,76.0,Clay,Geneva,2016-05-16,0,67.12328767123287,33.33333333333333
Federico Delbonis,Thomaz Bellucci,33.0,39.0,Clay,Geneva,2016-05-16,0,52.94117647058824,44.18604651162791
Andrey Kuznetsov,Steve Johnson,40.0,35.0,Clay,Geneva,2016-05-16,0,58.82352941176471,51.724137931034484
Lukas Rosol,John Isner,68.0,17.0,Clay,Geneva,2016-05-16,0,40.0,61.111111111111114
Pablo Carreno Busta,Inigo Cervantes Huegun,43.0,61.0,Clay,Geneva,2016-05-16,0,61.19402985074627,36.11111111111111
Pablo Carreno Busta,Inigo Cervantes Huegun,43.0,61.0,Clay,Geneva,2016-05-16,0,61.19402985074627,36.11111111111111
Pablo Carreno Busta,Inigo Cervantes Huegun,43.0,61.0,Clay,Geneva,2016-05-16,0,61.19402985074627,36.11111111111111
Stan Wawrinka,Albert Ramos,4.0,53.0,Clay,Geneva,2016-05-16,0,71.875,52.307692307692314
Stan Wawrinka,Albert Ramos,4.0,53.0,Clay,Geneva,2016-05-16,0,71.875,52.307692307692314
David Ferrer,Guillermo Garcia Lopez,12.0,55.0,Clay,Geneva,2016-05-16,0,61.016949152542374,41.509433962264154
David Ferrer,Guillermo Garcia Lopez,12.0,55.0,Clay,Geneva,2016-05-16,0,61.016949152542374,41.509433962264154
David Ferrer,Guillermo Garcia Lopez,12.0,55.0,Clay,Geneva,2016-05-16,0,61.016949152542374,41.509433962264154
Marin Cilic,Federico Delbonis,11.0,33.0,Clay,Geneva,2016-05-16,0,67.12328767123287,52.94117647058824
Marin Cilic,Federico Delbonis,11.0,33.0,Clay,Geneva,2016-05-16,0,67.12328767123287,52.94117647058824
Lukas Rosol,Andrey Kuznetsov,68.0,40.0,Clay,Geneva,2016-05-16,0,40.0,58.82352941176471
Stan Wawrinka,Pablo Carreno Busta,4.0,43.0,Clay,Geneva,2016-05-16,0,71.875,61.19402985074627
Marin Cilic,David Ferrer,11.0,12.0,Clay,Geneva,2016-05-16,0,67.12328767123287,61.016949152542374
Stan Wawrinka,Lukas Rosol,4.0,68.0,Clay,Geneva,2016-05-16,0,71.875,40.0
Stan Wawrinka,Lukas Rosol,4.0,68.0,Clay,Geneva,2016-05-16,0,71.875,40.0
Stan Wawrinka,Lukas Rosol,4.0,68.0,Clay,Geneva,2016-05-16,0,71.875,40.0
Stan Wawrinka,Lukas Rosol,4.0,68.0,Clay,Geneva,2016-05-16,0,71.875,40.0
Stan Wawrinka,Marin Cilic,4.0,11.0,Clay,Geneva,2016-05-16,0,71.875,67.12328767123287
Stan Wawrinka,Marin Cilic,4.0,11.0,Clay,Geneva,2016-05-16,0,71.875,67.12328767123287
Taylor Fritz,Illya Marchenko,72.0,69.0,Clay,Nice,2016-05-16,0,40.54054054054054,40.54054054054054
Marcel Granollers,Brian Baker,58.0,669.0,Clay,Nice,2016-05-16,0,46.808510638297875,16.666666666666664
Alexander Zverev,Kyle Edmund,48.0,84.0,Clay,Nice,2016-05-16,0,64.70588235294117,52.38095238095239
Diego Schwartzman,Fernando Verdasco,65.0,56.0,Clay,Nice,2016-05-16,0,50.0,52.72727272727272
Victor Estrella,Denis Kudla,88.0,57.0,Clay,Nice,2016-05-16,0,41.37931034482759,28.57142857142857
Joao Sousa,Quentin Halys,28.0,154.0,Clay,Nice,2016-05-16,0,43.333333333333336,33.33333333333333
Donald Young,Fabio Fognini,82.0,34.0,Clay,Nice,2016-05-16,0,46.15384615384615,53.06122448979592
Guido Pella,Daniil Medvedev,54.0,244.0,Clay,Nice,2016-05-16,0,41.02564102564102,50.0
Adrian Mannarino,Robin Haase,63.0,86.0,Clay,Nice,2016-05-16,0,48.148148148148145,38.88888888888889
Andreas Seppi,Daniel Munoz de la Nava,41.0,106.0,Clay,Nice,2016-05-16,0,44.44444444444444,18.75
Paul Henri Mathieu,Hyeon Chung,67.0,112.0,Clay,Nice,2016-05-16,0,47.368421052631575,38.095238095238095
Leonardo Mayer,Jiri Vesely,51.0,59.0,Clay,Nice,2016-05-16,0,44.44444444444444,47.72727272727273
Gilles Simon,Taylor Fritz,18.0,72.0,Clay,Nice,2016-05-16,0,55.932203389830505,40.54054054054054
Alexander Zverev,Marcel Granollers,48.0,58.0,Clay,Nice,2016-05-16,0,64.70588235294117,46.808510638297875
Kevin Anderson,Diego Schwartzman,20.0,65.0,Clay,Nice,2016-05-16,0,44.73684210526316,50.0
Joao Sousa,Victor Estrella,28.0,88.0,Clay,Nice,2016-05-16,0,43.333333333333336,41.37931034482759
Joao Sousa,Victor Estrella,28.0,88.0,Clay,Nice,2016-05-16,0,43.333333333333336,41.37931034482759
Guido Pella,Donald Young,54.0,82.0,Clay,Nice,2016-05-16,0,41.02564102564102,46.15384615384615
Adrian Mannarino,Benoit Paire,63.0,21.0,Clay,Nice,2016-05-16,0,48.148148148148145,41.81818181818181
Adrian Mannarino,Benoit Paire,63.0,21.0,Clay,Nice,2016-05-16,0,48.148148148148145,41.81818181818181
Andreas Seppi,Paul Henri Mathieu,41.0,67.0,Clay,Nice,2016-05-16,0,44.44444444444444,47.368421052631575
Dominic Thiem,Leonardo Mayer,15.0,51.0,Clay,Nice,2016-05-16,0,71.42857142857143,44.44444444444444
Dominic Thiem,Leonardo Mayer,15.0,51.0,Clay,Nice,2016-05-16,0,71.42857142857143,44.44444444444444
Alexander Zverev,Gilles Simon,48.0,18.0,Clay,Nice,2016-05-16,0,64.70588235294117,55.932203389830505
Alexander Zverev,Gilles Simon,48.0,18.0,Clay,Nice,2016-05-16,0,64.70588235294117,55.932203389830505
Alexander Zverev,Gilles Simon,48.0,18.0,Clay,Nice,2016-05-16,0,64.70588235294117,55.932203389830505
Joao Sousa,Kevin Anderson,28.0,20.0,Clay,Nice,2016-05-16,0,43.333333333333336,44.73684210526316
Adrian Mannarino,Guido Pella,63.0,54.0,Clay,Nice,2016-05-16,0,48.148148148148145,41.02564102564102
Dominic Thiem,Andreas Seppi,15.0,41.0,Clay,Nice,2016-05-16,0,71.42857142857143,44.44444444444444
Alexander Zverev,Joao Sousa,48.0,28.0,Clay,Nice,2016-05-16,0,64.70588235294117,43.333333333333336
Dominic Thiem,Adrian Mannarino,15.0,63.0,Clay,Nice,2016-05-16,0,71.42857142857143,48.148148148148145
Dominic Thiem,Alexander Zverev,15.0,48.0,Clay,Nice,2016-05-16,0,71.42857142857143,64.70588235294117
Dominic Thiem,Alexander Zverev,15.0,48.0,Clay,Nice,2016-05-16,0,71.42857142857143,64.70588235294117
Dominic Thiem,Alexander Zverev,15.0,48.0,Clay,Nice,2016-05-16,0,71.42857142857143,64.70588235294117
Novak Djokovic,Yen Hsun Lu,1.0,95.0,Clay,Roland Garros,2016-05-23,0,88.0,43.75
Steve Darcis,Marsel Ilhan,161.0,198.0,Clay,Roland Garros,2016-05-23,0,44.44444444444444,33.33333333333333
Aljaz Bedene,Gerald Melzer,66.0,129.0,Clay,Roland Garros,2016-05-23,0,38.70967741935484,27.27272727272727
Pablo Carreno Busta,Federico Delbonis,43.0,35.0,Clay,Roland Garros,2016-05-23,0,61.19402985074627,52.94117647058824
Bernard Tomic,Brian Baker,22.0,662.0,Clay,Roland Garros,2016-05-23,0,55.55555555555556,16.666666666666664
Borna Coric,Taylor Fritz,47.0,67.0,Clay,Roland Garros,2016-05-23,0,48.93617021276596,40.54054054054054
Paul Henri Mathieu,Santiago Giraldo,65.0,122.0,Clay,Roland Garros,2016-05-23,0,47.368421052631575,39.130434782608695
Roberto Bautista Agut,Dmitry Tursunov,16.0,480.0,Clay,Roland Garros,2016-05-23,0,68.91891891891892,12.5
David Ferrer,Evgeny Donskoy,11.0,75.0,Clay,Roland Garros,2016-05-23,0,61.016949152542374,25.925925925925924
Juan Monaco,Denis Istomin,92.0,64.0,Clay,Roland Garros,2016-05-23,0,53.125,30.0
Victor Estrella,Illya Marchenko,87.0,71.0,Clay,Roland Garros,2016-05-23,0,41.37931034482759,40.54054054054054
Feliciano Lopez,Thomas Fabbiano,23.0,117.0,Clay,Roland Garros,2016-05-23,0,56.36363636363636,33.33333333333333
